index,ndvi,evi,ndwi,gndvi,savi,msavi
0,0.10075628391784108,-0.793684007616048,8.488030522394018,0.12715269356820522,0.15112468132509652,4232.59619140625
1,0.18809020482911978,0.5642478217589251,11.493761606286244,0.18781470248822946,0.2821101750341709,3249.392822265625
2,0.20659582393205747,-1.456745070971491,10.166884274238333,0.206552833874116,0.30986929743092495,3741.9560546875
3,0.20624960402758835,2.2061835436164867,10.446196470401448,0.22099461787272645,0.3093496229639952,3673.396728515625
4,0.17972116914528094,-0.7436382560907444,8.665928696823784,0.16065736615072482,0.2695633109854967,4227.33837890625
5,0.13914731160736746,-4.77075503579746,10.018032377919722,0.13741349680493462,0.2087048723412948,3599.652587890625
6,0.04995613721077504,-0.5536258725859853,8.664582402893162,0.06493443217988631,0.07492928492767793,3914.587646484375
7,0.21105129847872753,inf,10.583467700600485,0.23731389449880874,0.31655146074411167,3667.59033203125
8,0.10182350833572082,-26.822447889665554,6.611994386220866,0.11757613629045637,0.1527275137328081,5368.10009765625
9,0.02443766694067801,-0.2543448716726653,3.808555456477374,0.03982969661327171,0.036655440632457424,8770.6083984375
10,0.03827479266402144,1.4548529304082922,8.811037052386812,0.07037366854617787,0.05740841859394504,3865.133544921875
11,0.21389933052195786,1.7658086446792114,10.666466552473318,0.2305206064119522,0.3208227314815703,3615.381591796875
12,0.0699631991898384,-2.4585983839845014,12.037307494531627,0.09292543077600814,0.1049354876923929,2877.724853515625
13,0.18601558872598184,-0.5508820148719672,9.840135838874547,0.18525247545347714,0.2790020875426362,3794.677978515625
14,0.10311757639696931,-0.8934946573175357,11.104683296304072,0.13279289779486383,0.1546634612292436,3217.8232421875
15,0.2075384311643614,-0.1622125345918697,9.695718768932473,0.1996087557179208,0.31128403236426794,3895.5048828125
16,0.16249860833775898,-1.201757664847989,10.332465069100031,0.17455392389539523,0.24372863883246942,3583.89794921875
17,0.18238589550547477,-1.9419489030692538,10.233388502578311,0.1940646090670234,0.27355734127809594,3671.275634765625
18,0.031348395157834545,-0.35644025826769793,5.423166788046274,0.05639539609754655,0.047020680385758136,6237.27783203125
19,0.18071018708699974,-1.1991077525580494,9.992902269368402,0.17330538182210836,0.2710441556849237,3701.223388671875
20,0.03847455246761867,-1.594115686868277,8.635024269197045,0.06404148120669848,0.0577080906304147,3925.222900390625
21,0.09120244043113943,7.920910199188022,8.09092257129856,0.10691570091849656,0.1367952297464449,4339.845703125
22,0.0717411313281947,-1.11597088911424,8.324350921920649,0.0763977341729777,0.10760481030830521,4115.99365234375
23,0.09839516950014297,-0.17425971195636702,8.489301664092455,0.10927272693329539,0.1475831200366732,4161.6767578125
24,0.044201261638254635,-0.22456734843596143,8.530979057153179,0.06714703323519502,0.06629763757420999,3978.756103515625
25,0.060726641096625074,-1.7100908455284352,8.582035258804932,0.08097657229240439,0.09108405130021519,4003.8046875
26,0.22959245623624674,2.0524526760213733,10.247823535258936,0.23902760902681539,0.3443613842862073,3792.243408203125
27,0.09170708495798618,0.6643115456789295,8.292067485363594,0.1196666019368693,0.13755198232849897,4285.0751953125
28,0.07717410196702638,2.7466288917169406,8.596054956404306,0.08455969862699592,0.11575350906084683,4010.219482421875
29,0.07147065337971581,-0.44960485577843134,8.347582879625595,0.08357246802772625,0.10719914207114511,4132.375
30,0.21711085579662043,-5.082280477939711,9.77858897104731,0.21277581616400656,0.32564147412167,3910.991943359375
31,0.08975040624969385,-0.7671528061537728,12.141945840682386,0.09840303736276701,0.13461316062174383,2856.9140625
32,0.12020902206026629,-1.4668569936441591,11.557506878068411,0.12914062491180928,0.1802977365212793,3087.3603515625
33,0.08761910652487113,-2.0209916676496094,8.62272407408839,0.10608684352064805,0.1314200531523411,4066.396728515625
34,0.17714699588402513,1.5788443966882557,10.258160976568295,0.19225416536029868,0.2656996980535177,3671.97412109375
35,0.18444828074043837,-8.576563762162486,10.570454916652688,0.18691636302970166,0.2766498984244101,3542.81787109375
36,6.3259949299821265,76.07742123110846,11.64839364859035,1.0906475864819631,9.488061889068986,2633.78515625
37,0.09319400414044562,-1.1024701201029812,10.311135706754218,0.11401782692349462,0.13978008808418613,3419.7666015625
38,0.10453679117873511,0.6033318541063648,9.687529930978057,0.11616350451369359,0.15679361540394382,3651.56005859375
39,0.007130201052967696,-0.09882304552000942,3.9173922582482437,0.02910884441556839,0.010694986452951954,8458.9990234375
40,0.07930382731262597,0.8880299701247951,12.994738168541055,0.11340675431549309,0.1189443225740852,2707.87353515625
41,2.43238857701494,33.53953822277604,12.506836565038249,0.6939786793198597,3.6481839140243557,2644.060302734375
42,0.14881999983613445,-1.544763541586992,10.898022656302135,0.14992632268881412,0.22321128489246425,3330.87353515625
43,0.01298352593207378,-0.16910306554570173,3.76384719383488,0.02652871294702428,0.019474736719968955,8791.875
44,0.093065666093329,-2.3281162175929153,10.372858183441622,0.10962637484608344,0.13958754121999592,3386.318603515625
45,0.10465397595048309,-4.750387850200107,12.412562303657031,0.11944957457033563,0.15696644722814307,2858.642333984375
46,0.1934319711128763,-0.9649623602743282,9.763940056163886,0.17854688137423502,0.29012600888082934,3837.310302734375
47,0.08317049102099781,-0.6784039299388247,10.530436457274096,0.0842756651249462,0.1247455909520806,3285.6884765625
48,0.06569762778006406,-1.6245333351421383,9.712857095416513,0.0851973186997307,0.09853921783253805,3548.08154296875
49,0.10415669345261802,-0.5020263572700212,8.646805945272252,0.11970790131648228,0.15622474002532466,4107.53955078125
50,0.11299078468249166,-1.3127670517088275,10.244944023623074,0.11995774513123234,0.16947290369987414,3465.5302734375
51,0.26755214914807784,1.1082701319863804,11.127769453096013,0.29685935036844563,0.4012941285555585,3640.90087890625
52,0.14256918042939054,0.8065476852197511,11.115028227995431,0.1447054940840593,0.21383559655482648,3258.480224609375
53,0.013757174154408431,-0.16218282611990062,4.734830820417788,0.028759142612364303,0.020635018731172544,6996.5439453125
54,0.10862022933554381,-0.9421315304326993,9.877859296033286,0.10878733034845384,0.16291794782782537,3557.4541015625
55,0.06833403369625383,2.896865935532696,5.987885057633881,0.0842830871000258,0.10249635674173134,5790.44189453125
56,0.21389933052195786,1.7658086446792114,10.666466552473318,0.2305206064119522,0.3208227314815703,3615.381591796875
57,0.23392081404389806,-3.1313260520774047,9.484579729272973,0.2135999878212376,0.35085377522685296,3965.14111328125
58,0.20147421928044815,-0.5995936388655886,9.61843742331537,0.19051549666290554,0.3021886175324983,3907.27978515625
59,0.20763743155372083,1.200026917547235,10.757663962727396,0.226441794126938,0.31143049202238776,3579.319580078125
60,0.21471373598900023,-1.228261246963547,10.01639654177367,0.21355619461043965,0.32204550107656843,3821.04345703125
61,0.13571585772904166,-4.966710368277626,12.16533572853099,0.15094707654871528,0.2035557166509228,3023.290771484375
62,0.19881064108472069,-2.247017505878615,9.774582095210285,0.19456984180864173,0.29819323040051665,3851.246826171875
63,0.10968813869154849,-1.1885218754340854,12.206838669155491,0.12162723712904173,0.16451721940483116,2916.70751953125
64,0.18150363923938734,1.0079332063079167,10.975024865204455,0.20024013252983694,0.27223266779647093,3439.328125
65,0.20208640881139453,-3.3741176958263606,10.981030171849845,0.2001433154486629,0.30310376917763476,3435.5576171875
66,0.09829387985216373,-0.7520807814680488,9.013410981581217,0.10187682991622642,0.1474305690576381,3878.4853515625
67,0.14004800666657352,-1.528815227579269,9.803877304561697,0.1459251614425569,0.2100561841766477,3691.83349609375
68,0.08747383859133331,-0.7624500053173395,12.277258792616953,0.1007468333939392,0.1311986142796506,2837.6103515625
69,4.803963347946644,-58.41541671714335,4.567401968886891,0.35219428186876583,7.205679810477577,6619.85302734375
70,0.15875384178408813,-0.8553496470357753,9.794232628270615,0.15794637668838626,0.2381127134547811,3730.60009765625
71,0.4522464395367926,3.5321602112061523,13.025243482673979,0.11382501487921869,0.6782989325656761,2703.81103515625
72,6.47677795017518,153.79894408530862,11.63638223365736,0.4403368494889649,9.714276839203302,2757.69384765625
73,0.12105725864276028,-0.9704479152804202,11.37213388379148,0.1271928260054777,0.18157012265732117,3133.559814453125
74,0.08096035363558435,-2.740094051060676,6.15436098896445,0.09615664316713907,0.12143484366653536,5693.78271484375
75,0.08818701872849735,-0.5276205977385415,9.008346156430264,0.09878532665157373,0.13227106684894024,3942.935791015625
